"NAME","PHYLUM","CLASS","Sage1_L_100_16","Sage1_L_113_16","Sage1_L_20_16","Sage1_L_40_16","Sage1_L_60_16","Sage1_L_80_16","Sage1_R_100_16","Sage1_R_113_16","Sage1_R_20_16","Sage1_R_40_16","Sage1_R_60_16","Sage1_R_80_16","Sage2_L_100_16","Sage2_L_115_16","Sage2_L_20_16","Sage2_L_40_16","Sage2_L_60_16","Sage2_L_80_16","Sage2_R_100_16","Sage2_R_115_16","Sage2_R_20_16","Sage2_R_40_16","Sage2_R_60_16","Sage2_R_80_16"
"scaffold_2211831","Pseudomonadota","GammaPseudomonadota",0,0.742166717,0,0,0.63676531,0.831616185,0.770740707,0.708010985,0,0,0,0.921698626,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2275659","Pseudomonadota","Undefined",0,0.689722089,0.75220066,0.715701055,0.751633689,0.726898474,0.770740707,0.606600997,0,0,1.077594596,0.822244163,0,0,0.713124857,0,0,0,0,0,0,0,1.303478525,0
"scaffold_2367720","Pseudomonadota","AlphaPseudomonadota",0,0.791960811,0,0,0.633849664,0.666428631,0.770740707,0.691945166,0,0.834700539,0.949568608,0.864132655,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2432167","Actinomycetota","Actinomycetia",0,0.726945725,0,0,0.7770939,0.787214516,0.598748024,0.797365714,0,0,1.099932817,0.923851722,0.791798,0.890531122,0,0,1.008986417,0.837083592,1.155955265,0,1.076898724,0,1.195114716,1.093144887
"scaffold_2506853","Pseudomonadota","AlphaPseudomonadota",0,0.86097655,0,0,0,0.782940667,0.762347451,0.789494007,0,0,0.941943701,0.860840946,0,0,0,0,0.876674247,0,0,1.287298804,0,0,0,0
"scaffold_2563474","Undefined","Undefined",0,0.687493879,0,0,0,0,0.61396818,0.763135388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2646091","Pseudomonadota","AlphaPseudomonadota",0,0.737253872,0,0,0,0,0,0.780123182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2678526","Pseudomonadota","AlphaPseudomonadota",0,0.77804354,0,0,0.662070953,0.733315005,0,0.797433608,0,0,0,0.915533264,0,0,0,0.614956496,0,0.667681695,0,0,0,1.063833863,0,0
"scaffold_2695626","Pseudomonadota","GammaPseudomonadota",0,0.771372205,0,0,0,0.702875346,0.658672921,0.797433608,0,0,0.943153852,0.788807641,0.775038092,0,0,0,0,0.719011477,0,0,0,0,0,0
"scaffold_2718415","Pseudomonadota","Actinomycetia",0,0.862613745,0,0,0.66551145,0,0,0.792622545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2764880","Pseudomonadota","Undefined",0,0.790774983,0,0,0,0,0.579829201,0.746050856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2782656","Bacillota","Actinomycetia",0,0.721139105,0.752952988,0,0,0,0.704562624,0.767694106,0,0,0,0,0,0,0.716353451,0,0,0,0,1.283161372,0,0,0,0
"scaffold_2784394","Pseudomonadota","AlphaPseudomonadota",0,0.853829949,0,0,0.683244206,0.808330118,0.748604551,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2881685","Pseudomonadota","AlphaPseudomonadota",0,0.663723137,0.873395166,0,0,0,0,0,1.736861508,0,0,0,0,0.985566442,0.888302632,0.795921667,1.066904022,0,1.092862975,1.301218639,1.318379662,1.299702741,0,0
"scaffold_2884839","Pseudomonadota","Undefined",0,0.719806754,0.80468321,0.69972994,0.650043516,0.699594806,0,0.688010543,1.736861508,0.826246444,0,0.760034913,0.800479048,0.823216079,0.845044494,0.599853666,0.887273875,0.705383056,1.222188705,0,1.094916721,0,0,0.888321968
"scaffold_296009","Actinomycetota","Actinomycetia",0,0.749884017,0,0,0,0,0,0.646707062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_303214","Pseudomonadota","GammaPseudomonadota",0,0.87986602,0,0,0,0,0,0.78178318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_3146334","Pseudomonadota","AlphaPseudomonadota",0,0.721448584,0,0.78289029,0.648895512,0.745220487,0.588975115,0.66986306,0,1.043134431,0,0.857046376,0.895211648,0.974663193,0,0.759038639,0.852296334,0.826736416,1.332762247,1.414683846,0,1.134591117,0,1.113525779
"scaffold_3181998","Pseudomonadota","GammaPseudomonadota",0,0.74009097,0,0,0.63293622,0,0.586453621,0,0,1.043134431,0,0.724325223,0.83423456,0.837103422,0,0,0.846314592,0.771648587,1.218904525,1.289019995,0,0,1.131169693,1.055752003
"scaffold_3464366","Pseudomonadota","Actinomycetia",0,0.826314509,0.866208638,0.899434487,0.811838255,0.8318746,0.685580016,0.672103865,1.717033654,1.043134431,1.107317869,0.930526386,0.867789653,1.006357183,0.876730128,0.784948132,1.077161262,0.857869172,1.32457144,1.514552463,1.295573281,1.349215914,1.406425825,1.104021799
"scaffold_3467037","Pseudomonadota","AlphaPseudomonadota",0,0.799709588,0.872621377,0.861432535,0.811838255,0.79066227,0.628921403,0.654137714,1.734898233,1.013433478,1.107317869,0.925844908,0,0.897418432,0.884191139,0.785076922,1.056657456,0,0,0,1.31290202,1.244515529,1.096916137,0
"scaffold_347283","Pseudomonadota","AlphaPseudomonadota",0,0.87986602,0,0,0,0,0,0.734746871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_3478336","Bacillota","Actinomycetia",0,0.715111187,0,0.743693921,0.804898204,0.814418535,0.738848471,0.699386114,0,0.927114659,1.106109447,0.880818075,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_3485177","Pseudomonadota","GammaPseudomonadota",0,0.788232679,0.873395166,0.899434487,0.811218677,0.771812191,0,0,1.736147757,1.042828239,1.105237667,0,0.898659871,1.030273332,0.889080224,0.795874942,1.092759812,0.873396626,1.447707116,1.618692627,1.317992677,1.414273254,1.419745192,1.157602129
"scaffold_3498772","Pseudomonadota","Actinomycetia",0,0.679204534,0.70539229,0.798711405,0.661422171,0.655963099,0.641879843,0,0,0.941905437,1.107317869,0.784171801,0,0,0,0,0,0,0,0,0.999463663,0,0,0
"scaffold_3603265","Pseudomonadota","Actinomycetia",0,0.704091431,0,0,0.688596443,0.697897629,0.736814197,0.663327956,0,0.97779136,1.107317869,0.862192298,0,0,0,0,0.83266682,0,0,0,0,0,1.078429474,0
"scaffold_366904","Actinomycetota","Actinomycetia",0,0.87986602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_370082","Pseudomonadota","Undefined",0,0.857535698,0,0,0,0,0.595817641,0.706943038,1.304166138,0,0.958081914,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_3715651","Pseudomonadota","AlphaPseudomonadota",0,0.822515017,0.775390428,0.802218383,0.771648242,0.843570668,0.695701595,0.740850035,0,0.886492132,1.107317869,0.803232932,0,0.818046352,0,0,1.012694252,0,0,0,0,0,0,0
"scaffold_3721491","Pseudomonadota","GammaPseudomonadota",0,0.778258061,0.660710653,0.778255448,0.779908215,0.755331058,0,0,1.475242201,0.789115921,1.107317869,0,0.767056961,0.957327498,0.889080224,0.77594037,1.072831003,0,1.342309192,0,1.126414757,1.414273254,0,0.905738904
"scaffold_3724917","Bacillota","Actinomycetia",0,0.798933196,0.704612472,0.678560702,0.787174814,0.696212754,0.647812442,0,0,0.86443714,1.107317869,0,0.768979839,0,0,0,0.854993066,0,0,0,0,0,0,0
"scaffold_3822295","Pseudomonadota","AlphaPseudomonadota",0,0.853732829,0,0,0,0.833979236,0.754159319,0.797195702,0,0,0.852172627,0.937878915,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_3832319","Pseudomonadota","GammaPseudomonadota",0,0.688581233,0.855488327,0.825334309,0.801486023,0.83429023,0.681901736,0.677703921,1.712108137,0.959021203,1.082400102,0.932368188,0.83237542,0.982319241,0.881522098,0.775921635,1.056607094,0.823060853,1.320473949,1.558591151,1.023355334,1.173286325,1.271718252,1.030249976
"scaffold_3899892","Pseudomonadota","Actinomycetia",0,0.703740984,0,0,0,0.755865521,0.592685639,0.689755989,0,0,0.989086129,0.924526886,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_392612","Pseudomonadota","Undefined",0,0.87986602,0,0,0,0,0,0.675818861,0,0,0,0.79532516,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_395491","Undefined","Undefined",0,0.87300279,0,0,0,0,0.607614619,0.751403899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_4000734","Pseudomonadota","GammaPseudomonadota",0,0.848644967,0,0.753203848,0.728035596,0.818535667,0.758309405,0.770680996,1.553090355,0,1.082313917,0.915490838,0.885324918,0.985421346,0.815659406,0.653169265,1.092952301,0.87170618,1.225414023,0,1.18484056,1.251859938,1.390434323,1.147893208
"scaffold_406571","Pseudomonadota","Actinomycetia",0,0.878894329,0,0,0,0.683799967,0,0.719935919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_4131350","Pseudomonadota","Actinomycetia",0,0.75244271,0.734100245,0.807100241,0.699475673,0.797178147,0.732592221,0.598623396,1.421647412,0.872943846,0,0.937878915,0,0,0.723650998,0,0.843506725,0,0,1.32937543,1.019901406,0,0,0
"scaffold_4191712","Pseudomonadota","Undefined",0,0.695923471,0.754019851,0,0.609044677,0,0.606144782,0.676620215,0,0.821060474,0,0,0.896271284,1.02642194,0,0,0,0.859735852,1.390654254,1.562016873,0,0,0,1.000269065
"scaffold_4191986","Pseudomonadota","AlphaPseudomonadota",0,0.710003327,0.870824119,0.898840106,0.810667721,0.6357884,0,0,1.718653443,1.041536406,1.075053944,0,0.894853706,1.029614733,0.871267106,0.789920756,1.090161728,0.872819451,1.436922478,1.611642361,1.267689506,1.375699462,1.419020201,1.155967834
"scaffold_4193851","Pseudomonadota","AlphaPseudomonadota",0,0.76976993,0,0.85073235,0.690079483,0,0.627791838,0.652836838,0,1.016260352,0.865043435,0,0.897737888,1.025819387,0,0.713265821,0.83496622,0.866626366,1.40798965,1.514806476,0,0,1.118392582,1.089730408
"scaffold_4202803","Pseudomonadota","GammaPseudomonadota",0,0.688485549,0.87297112,0.898269982,0.799093748,0,0,0.62049859,1.729927929,1.042684246,1.096625206,0,0.898659871,1.03063636,0.88879245,0.795921667,1.092952301,0.873396626,1.447707116,1.618692627,1.314894707,1.414273254,1.419745192,1.157602129
"scaffold_4232162","Pseudomonadota","Undefined",0,0.764930334,0,0.817029767,0.664527435,0,0.732598835,0.722774197,0,1.016625888,0.951315887,0.828118231,0.897457918,1.009729559,0,0,0.95846508,0.820829285,1.330238237,1.585496078,0,1.118555841,1.284606717,0.986000387
"scaffold_4396812","Pseudomonadota","Undefined",0,0.811278442,0,0,0.734385391,0.681137921,0,0.728777311,0,0,0,0.78565773,0.871998059,0.934707438,0,0,0.908568259,0.758061527,0,1.414355047,0,0,0,0
"scaffold_452552","Pseudomonadota","GammaPseudomonadota",0,0.87986602,0,0,0,0,0,0.628330139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_4680538","Pseudomonadota","Undefined",0,0.717280206,0.873248381,0.899434487,0.811497156,0,0,0,1.724990854,1.043134431,1.097082445,0,0.898659871,1.03063636,0.889030417,0.795921667,1.092186949,0.873396626,1.447220505,1.618692627,1.302020395,1.414273254,1.419745192,1.157602129
"scaffold_4689416","Pseudomonadota","Undefined",0,0.737086995,0.87223767,0.807120272,0.760672481,0,0,0.632568818,1.697730332,1.032689262,1.000108106,0.773118269,0.897733554,1.03063636,0.839526865,0.792815803,1.092952301,0.873396626,1.446534624,1.600577381,1.109877268,1.408858572,1.419745192,1.138595703
"scaffold_4701627","Pseudomonadota","AlphaPseudomonadota",0,0.714316316,0.720782489,0.837689633,0.76958824,0,0.593154369,0.60748964,0,1.032926577,1.001010757,0.772260443,0.88080526,1.006339351,0,0.729009726,0.997909447,0.84555464,1.370540431,1.491251633,0,1.196821795,1.256604481,1.032479147
"scaffold_475585","Pseudomonadota","GammaPseudomonadota",0,0.87986602,0,0,0,0,0.610572041,0,0,0,0.871492619,0,0,0,0,0.613510733,0.881127352,0,0,0,0,0,0,0.932394346
"scaffold_486740","Pseudomonadota","GammaPseudomonadota",0,0.87986602,0,0,0,0.843570668,0.720616024,0.794993107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_5177171","Actinomycetota","Actinomycetia",0,0.721776287,0.864047045,0.887054351,0.72587974,0.66625252,0.588133006,0.656509408,1.659334158,1.042455027,0.998559787,0,0.804620649,0.996312395,0.889080224,0.786296857,1.028434871,0.826238783,1.361619758,1.459497699,1.310937819,1.238275896,1.254533099,1.009625287
"scaffold_5181405","Bacillota","Actinomycetia",0,0.666805338,0.867610326,0.792917805,0,0,0,0,1.660705572,0.984545347,0,0,0,0,0.889080224,0.684688741,0,0,0,0,1.311306622,0,0,0
"scaffold_5188724","Bacillota","Actinomycetia",0,0.786461523,0.769491259,0.825220065,0.643071879,0,0,0,1.612586072,0.919165869,0.900582168,0,0.731987239,0.894318201,0.880430306,0.745245374,0.951487662,0.74873324,1.25479836,1.327646909,1.245479111,1.250203623,1.119010989,0
"scaffold_5204454","Bacillota","Actinomycetia",0,0.66914318,0.831170781,0.713459934,0,0,0,0,1.522418213,1.002790072,0,0,0.759800378,0.976402427,0.887922998,0.788225883,0.93585819,0.745261643,1.197629036,1.239452629,1.304406504,1.26017059,0,0
"scaffold_5212438","Pseudomonadota","Undefined",0,0.766887851,0.873207158,0.841350245,0.674915368,0,0.608230639,0.70722774,1.736861508,1.035163002,1.021030264,0,0.894500752,1.022094868,0.889080224,0.795921667,1.089070326,0.852621612,1.396598738,1.513288576,1.318379662,1.41122886,1.38597448,1.125207709
"scaffold_5232443","Pseudomonadota","Undefined",0,0.716458917,0.84920665,0.80541269,0.753424696,0.713702471,0.600185813,0.780761767,1.618964311,0,0.890845193,0,0.87230764,0.977467501,0.889080224,0.79570556,1.06565075,0,1.135603002,1.576939763,1.203831334,1.321729172,1.196548758,0.919041169
"scaffold_5239371","Pseudomonadota","AlphaPseudomonadota",0,0.699354533,0.807846239,0.862164382,0.645047956,0,0.603236931,0,1.524472184,0.929178569,0.887201944,0,0.857776185,0.89295935,0.889080224,0.795691032,1.039745698,0.811643865,1.204814499,1.353679201,1.318379662,1.243380195,1.167967719,1.020071885
"scaffold_531493","Pseudomonadota","Undefined",0,0.87986602,0,0,0,0,0,0.737539031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_5343401","Pseudomonadota","AlphaPseudomonadota",0,0.720560084,0.733542251,0.705992533,0,0,0.643695535,0.681845377,1.398759739,0,0,0.824508936,0,0.800886967,0.889080224,0.634321664,0.914511109,0.708406473,0,0,1.219035511,1.085682294,1.113656747,0
"scaffold_5369488","Bacillota","Actinomycetia",0,0.668859711,0.870388643,0.790036833,0.678162076,0,0,0,1.736861508,1.026377251,0,0,0.826993937,1.026497258,0.889080224,0.795921667,1.092325248,0.851348747,1.398702687,1.546255436,1.276778468,1.329887472,1.251949719,1.050010881
"scaffold_5508234","Pseudomonadota","Undefined",0,0.794025432,0,0.836547198,0,0,0,0.652209926,1.382428794,0.813305626,0.88315352,0,0,0,0.889080224,0,0,0,0,0,1.003254767,0,0,0
"scaffold_5525161","Bacillota","Actinomycetia",0,0.8429279,0.842595337,0,0,0,0,0,1.515196563,0.827675934,0,0,0,0.833335697,0.889080224,0,0.871792347,0,0,1.29794413,1.318379662,0,0,0
"scaffold_5656482","Pseudomonadota","Undefined",0,0.675250592,0,0,0,0,0,0.627863025,0,0,0,0,0.771619972,0.974309455,0.860244115,0.795921667,0.99679336,0.785353661,1.225132401,1.43053711,1.219098163,1.331074507,1.156268769,0.989468447
"scaffold_5674259","Pseudomonadota","GammaPseudomonadota",0,0.787435384,0.860474347,0.831425843,0.760400804,0.671881599,0,0.771217918,1.677685712,1.028949549,1.062641267,0,0.894228344,1.01600539,0.886821652,0.788904426,1.084459545,0.856690892,1.429751394,1.61627378,1.290404481,1.392082774,1.388558321,1.150509827
"scaffold_596540","Pseudomonadota","AlphaPseudomonadota",0,0.720960047,0.873395166,0.841072632,0.739252777,0.639331917,0,0,1.736670733,0.859353491,0.939138856,0,0,0,0.883587102,0,0,0,0,0,1.297563331,0,0,0
"scaffold_596688","Pseudomonadota","Undefined",0,0.672603815,0.873395166,0,0,0,0.583238649,0.611843033,1.731721668,0.969690137,0,0,0,0,0.881615794,0.656149089,0,0,0,1.232466915,1.257600496,0,0,0
"scaffold_596810","Pseudomonadota","GammaPseudomonadota",0,0.667136796,0.873248303,0,0,0,0,0,1.736666803,0,0,0,0,0,0,0,0,0,0,0,0,1.081731563,0,0
"scaffold_597060","Pseudomonadota","AlphaPseudomonadota",0,0.724907218,0.873395166,0,0,0,0,0,1.736861508,0,0,0,0,0,0.889080224,0,0.968661125,0,0,0,1.318379662,0,0,0
"scaffold_597487","Pseudomonadota","GammaPseudomonadota",0,0.701240253,0.873395166,0.836367947,0.631714936,0,0.60021438,0.668452222,1.736861508,0.858334801,0,0,0.809975997,0.995317878,0.889080224,0.791473169,1.042540624,0.847608423,1.283263672,1.417738239,1.318379662,1.407406687,1.369489434,1.071074425
"scaffold_609902","Pseudomonadota","GammaPseudomonadota",0,0.695816243,0.873395166,0,0,0,0,0,1.736565165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_6223290","Pseudomonadota","Actinomycetia",0,0.849748149,0.873395166,0.899434487,0.811055458,0,0,0,1.736861508,1.043134431,1.075019763,0.749507323,0.895930357,1.03063636,0.889080224,0.795921667,1.092952301,0.872722903,1.44386834,1.610576533,1.318379662,1.414273254,1.419539848,1.151407266
"scaffold_6274531","Pseudomonadota","GammaPseudomonadota",0,0.71021865,0,0.812969244,0.803657968,0,0,0.659316022,0,0.819280964,0,0,0.768461872,0.962713158,0,0.697298476,1.038780918,0.813933348,1.32115102,1.463523835,0,1.2390297,1.19510686,1.047894738
"scaffold_636591","Bacillota","Actinomycetia",0,0.725756613,0.873395166,0.715512163,0,0,0,0,1.662931251,0.930330708,0,0,0,0,0.882176236,0.658117571,0.868200821,0,0,0,1.1830154,0,0,0
"scaffold_6456221","Pseudomonadota","Undefined",0,0.679759692,0.786473828,0.804692414,0.720492569,0.692108766,0,0.613074812,1.473718673,0.942887928,0.881991559,0,0.850407614,0.997151253,0.724886202,0.709361103,1.092952301,0.860253858,1.400671488,1.287646734,1.011328858,1.26481688,1.225040054,1.084361228
"scaffold_6758926","Pseudomonadota","AlphaPseudomonadota",0,0.733737903,0.853269619,0.899434487,0.811838255,0.755805427,0,0.659085418,1.680235694,1.043134431,1.107317869,0.838287587,0.896323541,1.024412067,0.86094114,0.792477232,1.092952301,0.873396626,1.415189344,1.588738136,1.268840367,1.41160128,1.419745192,1.153770123
"scaffold_6790525","Pseudomonadota","AlphaPseudomonadota",0,0.714470611,0,0.679654479,0.723478836,0.639991547,0.636412787,0.633210218,0,0,0,0,0.809481103,0.897384958,0,0,1.056993529,0.873396626,0,0,0,0,0,1.108193537
"scaffold_6799394","Pseudomonadota","Undefined",0,0.67174265,0,0,0,0,0,0.642440679,0,0,1.006363548,0,0.878177135,0.955724708,0.672873529,0,1.036657019,0.854116693,1.367683104,1.382802747,1.046517093,0,1.226097248,0.985997793
"scaffold_6827226","Pseudomonadota","AlphaPseudomonadota",0,0.711059145,0.863594171,0.865247837,0.743952414,0.672260932,0,0.790361346,1.729945498,1.019345302,1.051801661,0,0.893292309,1.029890198,0.888114707,0.791888037,1.088995912,0.870076928,1.440632348,1.609024418,1.318379662,1.406849919,1.416404615,1.156764046
"scaffold_7635863","Pseudomonadota","AlphaPseudomonadota",0,0.675758568,0.86832208,0.891793898,0.789380521,0.664236106,0,0,1.694237592,1.040407876,0.900213329,0,0.898659871,1.03063636,0.886691786,0.795921667,1.08128716,0.869147909,1.447707116,1.618692627,1.31033901,1.412219564,1.405313744,1.154828523
"scaffold_7978108","Pseudomonadota","GammaPseudomonadota",0,0.684778322,0.873395166,0.822533564,0.724091622,0,0,0,1.727210548,0.981806578,0,0,0.880780099,1.020291202,0.889080224,0.794637693,1.083548875,0.806236354,1.412675666,1.534842086,1.318379662,1.314140984,1.207254202,1.104691474
"scaffold_7986345","Bacillota","Clostridia",0,0.695096164,0.871401569,0.84277073,0.71232738,0,0,0,1.713867222,1.018847804,0.847991657,0,0.761019886,0.954885411,0.884615544,0.751411097,0.908340408,0,1.132787033,1.377791556,1.318379662,1.109854245,0,0
"scaffold_8104270","Bacillota","Actinomycetia",0,0.820498866,0.868947578,0,0.677479282,0.734566947,0.585782562,0,1.388604745,0,0,0,0,0,0.872668177,0,1.03242598,0,0,0,1.318379662,0,0,0
"scaffold_8695104","Pseudomonadota","Undefined",0,0.821070752,0,0.86674695,0.746167869,0.83170332,0.641229764,0.73199357,0,0.962830608,1.102558003,0.900129197,0.885666352,1.03063636,0,0,1.092952301,0.872372714,1.434695289,1.601613807,0,1.15562539,1.419745192,1.157602129
"scaffold_972825","Pseudomonadota","AlphaPseudomonadota",0,0.745879785,0.854988398,0.899434487,0.811838255,0.762212232,0.603560985,0.610741002,1.679102796,1.040457806,1.1058025,0.792940701,0,0.791991628,0.778055461,0.713249726,1.069768804,0,0,0,1.036021159,1.278405475,1.389338387,0
"scaffold_1004200","Pseudomonadota","AlphaPseudomonadota",0,0,0.735286363,0.899434487,0.810129122,0,0,0,1.604006838,0,1.101619391,0.705986982,0,0,0.694418449,0,0,0,0,0,0,0,0,0
"scaffold_1005639","Pseudomonadota","Actinomycetia",0,0,0.677438988,0.897719972,0.736627925,0,0,0,0,1.028817679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_1028385","Pseudomonadota","AlphaPseudomonadota",0,0,0.860815989,0.895018279,0.811041032,0,0,0,1.682851084,1.017184115,1.056210891,0,0.793938786,1.001960717,0.866671328,0.748244527,0.97167216,0.859673864,1.27000166,1.338931676,1.251058147,1.368442467,1.389073119,0.997697678
"scaffold_1035704","Pseudomonadota","AlphaPseudomonadota",0,0,0.873395166,0.899434487,0.750378669,0,0,0,1.730134227,1.036155715,0.842185422,0,0,0.852089498,0.888767168,0.714367722,0.845883506,0,0,0,1.25478177,0,0,0
"scaffold_1037642","Undefined","Actinomycetia",0,0,0.820728121,0.899434487,0.642826702,0,0,0,1.577264758,0.980606272,0,0,0,0.84492945,0.844402826,0.738498747,0,0.659593144,0,1.216634014,1.204334616,0,0,0
"scaffold_1050544","Pseudomonadota","AlphaPseudomonadota",0,0,0.693743314,0.899434487,0.765614906,0.768819618,0,0,1.635184771,0,1.06025464,0,0,0,0.678396017,0,0,0,0,0,0,0,0,0
"scaffold_1152633","Pseudomonadota","AlphaPseudomonadota",0,0,0.779211227,0.866903032,0,0,0,0,1.587954426,0.790211012,0,0,0,0,0.706261987,0,0,0,0,0,0,0,0,0
"scaffold_1226983","Pseudomonadota","Undefined",0,0,0.788380828,0.899434487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_1323729","Pseudomonadota","AlphaPseudomonadota",0,0,0.733816043,0.838408139,0.811838255,0.698367324,0,0,1.407573959,0,1.107317869,0.928651871,0,0.782686553,0.716925338,0.770997189,1.091811432,0,0,0,1.091654141,1.387478828,1.369876272,0
"scaffold_1324579","Pseudomonadota","Undefined",0,0,0.699928461,0.84398431,0.811838255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
